     1  0.000382033002
   501  0.000548385025
  1001  0.000844519993
  1501  0.002152849920
  2001  0.002256684937
  2501  0.002527069068
  3001  0.002691305010
  3501  0.002880882006
  4001  0.002999013988
  4501  0.003266208107
  5001  0.003330824897
  5501  0.003582173958
  6001  0.003730881959
  6501  0.003935507033
  7001  0.004079726059
  7501  0.004306987859
  8001  0.004470533226
  8501  0.004703980871
  9001  0.004802043084
  9501  0.005152694881
 10001  0.005317980889
